france,10
either,23
nimbly,2
both,72
strive,3
intercept,1
guide,8
wind,40
signs,7
steer,5
way,108
turning,21
ships,13
sea,46
each,85
little,108
fleet,6
grows,14
less,70
maimd,1
fowl,4
swim,7
lagging,1
main,24
dryd,35
last,53
still,81
re,38
tained,1
scotland,7
denotes,2
persevering,1
cohesion,1
martilmas,1
beefe,1
doth,75
bear,49
tacke,1
countrey,1
folke,1
dainties,1
lacke,1
tusir,1
twig,7
ill,75
fur,3
fly,27
bout,1
ears,24
cur,5
tacel,1
welsh,13
arrow,4
takil,1
smote,1
went,24
weapons,1
instruments,12
action,31
fell,28
knight,16
peal,1
blows,13
fierce,17
pressd,1
home,19
retirxe2x80x99d,2
hudibras,46
p,99
work,39
catching,2
resoaloa,1
take,357
gone,9
lxe2x80x99estrange,16
fablei,1
taeckel,1
dutch,103
ropes,3
tall,19
appear,31
heben,1
white,38
ivory,5
sails,7
mild,7
calm,8
seemd,9
spoansoar,5
helm,3
seeming,7
mermaid,2
steers,4
silken,5
tackles,2
swell,12
touches,11
flowersoft,1
hands,33
yarely,1
office,14
hast,32
grim,2
appearance,8
bears,14
command,22
int,3
torn,14
shewst,1
noble,29
vessel,33
stately,5
bravery,1
trim,24
fillxe2x80x99d,2
streamers,1
waving,4
courted,1
moa,5
hudibra,2
chaucer,3
pdivdiv,54
ere,17
tempest,12
roars,1
stand,26
mates,1
stretch,9
oars,9
drew,16
figure,14
escaped,2
spectator,7
tackled,2
bring,65
cords,2
stair,1
high,75
topgallant,1
convoy,1
secret,17
night,65
tackling,6
furniture,3
mast,2
wondered,2
tacklings,1
abbot,5
cordage,1
foreseen,1
laid,38
store,8
advice,11
williers,5
sheets,1
lightning,13
seas,11
yield,16
wrecks,1
succeed,8
garth,8
fishing,1
furnish,11
rod,6
rest,42
fisher,2
alton,3
taxe2x80x99ctic,1
al,9
rzzliza8s,1
roarro,1
tacique,1
relating,19
taxe2x80x99ctick,1
ranging,2
battle,18
tacticks,1
rza0ix,1
field,27
tully,2
tacicks,1
thinking,12
bar,5
taxe2x80x99ct,1
ile,1
tactile,2
taciilis,1
tacium,1
susceptible,2
touch,83
iron,19
light,92
figuration,1
tacfile,1
qualities,7
passive,7
hale,18
tact,1
ility,1
perceptibility,1
taxe2x80x99ction,1
taction,1
tacfio,1
touching,13
tadpole,5
zab,1
toad,10
pola,1
saxon,178
shapeless,1
frog,5
consisting,28
tail,33
porwiggle,1
broach,3
rapiers,2
tom,6
eats,3
result,4
perfect,12
feet,37
ray,24
black,38
round,59
began,20
dilate,3
awhile,5
head,96
discernable,1
become,23
ancients,10
gyrinus,1
porwigle,1
pulgar,18
taxe2x80x99en,1
poetical,4
contraction,6
taffeta,1
staffetas,1
taffetar,1
spanish,18
thin,46
hail,4
richest,3
beauties,5
xe2x80x94beauties,1
richer,1
rich,42
taffata,2
trust,35
speeches,4
pennd,1
phrases,2
terms,26
precise,1
three,119
pilxe2x80x99d,1
hyperboles,3
loves,15
labour,35
considerable,4
diversity,3
colours,18
argues,3
equal,24
am,60
mention,10
changeable,1
taffety,2
whose,94
phi,1
losophers,1
call,40
real,13
apparent,3
boyle,31
tag,10
islandish,2
lance,7
metal,10
put,78
string,13
paltry,1
mean,23
rag,5
admitted,5
unlearned,2
fault,19
law,58
whitgift,1
hence,19
return,19
rage,18
rend,4
interrupted,3
waters,12
tagrag,1
clap,5
hiss,5
invited,2
bobtail,3
wedding,1
lxe2x80x99ehr,1
taotail,1
stag,1
worm,5
colour,34
feed,6
worms,6
lugges,1
carew,10
marsh,2
tagtail,1
jalton,1
lace,4
append,1
courteous,3
host,9
tags,1
fawning,2
such,233
prince,19
least,35
lord,53
tis,56
taggd,1
rhyme,2
berecynthian,1
atys,1
midpart,1
chimes,1
here,85
improperly,5
compelld,2
rhimes,4
slanders,1
times,68
properly,19
ra9sistance,1
hanover,1
whig,3
writers,11
perpetually,2
44tel,1
scatl,1
terminates,1
animal,23
continua,1
tion,31
vertebrae,1
back,45
oft,12
seen,43
hot,19
oerweening,1
run,41
bite,6
because,67
withheld,1
sufferd,5
paw,1
clapt,2
betwixt,19
legs,8
cryxe2x80x99d,3
cub,2
does,43
himself,72
oppose,5
boats,4
confounds,2
jwaller,4
lion,14
kick,2
stroke,12
break,16
encounterer,1
44re,1
rouzd,1
lash,2
stubborn,8
foreign,10
foes,10
affail,1
fin,8
foot,39
underneath,2
lower,11
part,148
shalt,16
beneath,12
catkin,1
duretus,1
writes,5
distilled,4
water,74
hang,9
willow,3
trees,30
hinder,10
butler,9
heron,1
quite,13
higher,10
pitch,8
sidney,39
pull,10
conquering,3
foe,18
soon,38
affaild,1
trulla,3
stavd,1
cerdon,1
taild,2
tailed,2
furnished,5
snouted,1
boar,8
footed,1
goat,7
taillage,3
tailler,3
originally,5
signifies,9
piece,25
cut,48
metaphorically,2
share,13
mans,26
paid,14
tribute,15
roll,14
tax,20
cowel,13
taille,4
ms,22
fee,4
opposite,10
feesimple,1
minced,2
pared,2
free,28
dis,8
posed,3
owns,2
giver,3
di,4
vided,2
tied,11
issue,6
donee,1
limitation,1
special,4
whereby,8
lands,21
tenements,6
limited,6
heirs,4
begotten,5
term,30
how,134
soever,3
tenant,14
title,26
wives,4
lawful,5
matrimony,1
pos,1
sibility,2
inherit,6
taile,1
unto,64
wife,21
bodies,56
tailor,7
tailleur,1
business,27
entertain,9
score,9
tailors,4
study,7
fashions,3
adorn,10
heres,8
english,28
come,106
stealing,5
hose,5
roast,1
goose,3
came,56
measure,25
camden,7
pass,54
shoemaker,1
religion,38
please,12
howel,8
value,18
themselves,65
outside,5
fashionableness,2
prettily,2
said,47
seneca,2
friendship,11
unript,1
unstitcht,1
somewhat,13
phrase,12
deut,8
xxviii,1
13,18
collier,19
coventgarden,1
dwell,10
sure,16
deservd,2
hell,27
taint,14
teindre,1
imbue,6
impregnate,5
spaniel,3
struck,9
stiff,11
tainted,5
gale,3
open,36
draws,5
latent,1
prey,12
stain,6
sully,1
accusation,3
honour,31
blesses,1
sirens,2
minds,20
whom,62
acquaint,2
attractions,1
chapmans,5
odyssey,13
xii,11
truth,39
superstitions,2
traditions,3
milton,274
pure,15
immortal,8
elements,6
eject,3
purge,5
off,111
distemper,3
infect,5
nothing,65
taints,4
lungs,7
sooner,10
inspiring,1
breath,28
salts,3
fumes,3
contract,7
vesicles,1
perhaps,30
ed,32
air,75
affect,8
its,122
heat,44
wholesome,2
herbage,2
mixt,3
direful,1
bane,2
vegetable,6
corrupt,8
xe2x80x98xc4x80,1
roaad,1
found,68
flyblown,1
yellow,17
tinging,1
internal,4
vision,2
f,52
ontraction,1
attaint,1
infected,2
touched,21
birnam,1
remove,18
dunlinaoa,1
cannot,66
fear,55
macbeth,35
teinte,3
tina9ture,2
insect,2
aoa,1
summer,13
sider,1
tain,2
ten,48
largest,7
hardly,15
outweigh,1
grain,11
brownxe2x80x99,1
errouri,1
thomsoan,9
thomsoans,4
springbr,1
k,24
killing,4
canker,3
rose,14
raint,1
weaning,1
herds,4
ioa,8
breeds,1
son,42
keep,53
servants,11
abroad,17
station,6
degree,20
sorrow,14
emlin,1
spot,3
soil,19
offence,10
unnatural,2
monsters,3
forevouchd,1
affeamption,1
fallxe2x80x99n,1
lear,46
unspeak,1
mine,38
detraction,1
abjure,1
blames,1
hellhounds,1
lick,4
draft,1
filth,4
polluting,1
sin,17
shed,7
infection,1
humours,11
gross,14
frowzy,1
steams,2
taintless,1
flow,11
tainture,2
tinctura,1
teinture,2
tinge,4
defilement,1
nest,5
look,42
thyself,17
faultless,1
preterite,12
sometimes,47
taka,1
ey,5
tek,1
receive,25
offered,8
cup,10
lords,12
nations,13
er,24
17,12
refuse,7
thine,27
jer,5
advisd,2
forsake,8
death,66
counsel,5
lucippus,1
jvaller,3
idiots,2
cozend,1
twice,29
madam,6
id,8
philips,17
distressd,2
confind,3
therefore,29
compassion,3
seize,13
fetters,1
barking,1
porter,4
tyd,9
trembling,17
sovereigns,2
nether,2
upper,12
milstone,1
pledge,3
xxiv,8
why,40
peevish,5
opposition,9
heart,74
frown,5
romeo,7
juliet,6
la,8
speak,51
devil,14
twelfth,14
damasco,1
ado,4
yielded,2
turks,19
bassa,3
suffer,18
soldiers,14
enter,9
knolless,9
hist,49
grievously,1
mocked,1
mac,4
vii,32
39,3
queen,33
hearing,8
declination,2
monarchy,5
others,68
suit,7
civil,21
monarchies,1
popularity,3
diminution,2
nobility,3
very,104
heavily,3
clarendon,28
hope,24
expect,8
demonstrated,1
certainty,2
offer,10
graunt,6
pilfering,1
bitterly,1
tell,62
sole,4
conscience,14
follow,19
lay,53
surprize,3
artifice,7
believe,23
lodgeth,2
wherefoever,1
taketh,8
ecclus,6
xxxvi,1
silenced,1
opposed,14
traducing,3
taking,35
advantage,16
clar,3
unguarded,1
hours,15
wise,27
weak,21
snatch,4
contented,3
providence,9
occasion,13
contemplation,3
prisoner,4
xc2xa3ppoint,1
meeting,4
fat,10
fellow,23
daughter,13
taen,7
jews,4
killed,4
aa9afs,2
xxii,6
entering,2
wonderful,6
celerity,1
slew,5
hundred,22
janizaries,2
knolles,12
oaptivate,1
delight,22
engage,8
pattern,2
devisd,1
totase,1
spectators,1
story,13
life,115
strangely,2
toampoas,1
eyelids,2
prov,5
vi,23
notwithstanding,8
perkins,1
amiable,1
behaviour,8
entertained,3
person,32
richard,8
duke,7
york,1
henry,87
song,15
partial,1
harmony,8
suspended,1
ravishment,1
thronging,1
audience,3
renounce,3
virtue,35
naked,11
beautified,1
purpose,23
allure,3
decay,21
piety,22
beauty,21
shines,9
mens,16
actions,14
sets,6
takes,39
near,32
cleombrotus,1
propltt,1
oald,2
patience,11
ase,1
overborn,1
disadvantage,1
confidence,12
io,16
entrap,2
foxes,1
spoil,9
vines,3
cant,7
xv,8
understand,13
particular,42
sense,64
manner,53
ather,1
heavens,5
raleigh,22
eupolis,2
possibility,2
isar,2
andiron,1
mixture,9
tin,16
lustre,4
rites,3
grace,29
days,30
crown,27
motions,8
joahnsoan,3
simple,9
idea,17
perfectly,6
comprehend,4
loacke,4
charity,6
extent,5
else,33
sincere,1
love,105
neighbour,2
jase,1
12,23
exact,11
usury,2
increase,11
lev,5
36,2
get,25
appropriate,4
sodom,3
abram,2
goods,14
xiv,5
21,10
employ,2
time,211
ponders,1
maturely,1
passes,4
judgment,23
haiti,1
15,15
bones,16
airs,5
lameness,1
16,11
favour,12
nicest,1
distina9tion,2
admit,16
bad,25
ought,30
care,51
wounds,5
18,17
procure,6
striking,6
stones,16
fire,60
19,10
practise,8
family,9
distressed,3
order,34
relief,4
subject,28
vice,17
courses,2
reproved,2
atlantis,3
20,7
close,41
comply,3
tomorrow,5
thank,16
sword,28
drydoan,17
countrys,5
resignd,1
lover,6
rowes,2
ambitious,8
stepmother,1
thought,86
liberty,16
lock,13
resolutions,1
debate,7
resolution,4
22,9
forth,60
ezek,6
viii,29
x,19
seldom,17
prosecuted,2
arms,41
urgxe2x80x99d,1
self,14
defence,6
23,9
moist,4
clay,10
pliant,2
mould,7
bend,8
feel,19
sharp,43
forming,3
wheel,8
perform,10
pera4dventure,1
prevail,7
venge,1
xx,8
uzzah,1
ark,3
hoald,1
shook,6
sam,17
leave,33
macedonia,1
29,5
proceed,5
glad,8
whilst,12
justly,8
observed,10
rule,17
drinking,5
oane,2
ziakewill,1
callxe2x80x99d,5
brothers,7
nuptial,3
vows,5
bound,16
24,10
figh,6
failing,2
adieu,1
sabine,1
clausus,1
afar,3
dryops,1
aim,3
lovers,5
names,21
fab,5
aoan,4
girl,7
thirty,11
heightenxe2x80x99d,1
revenge,11
burnt,6
tutors,3
husbands,4
affairs,18
necessary,14
voyage,8
naples,3
walk,22
lincolns,1
inn,3
garden,11
tatler,12
carthaginian,1
seat,13
pompey,4
entered,6
possessed,2
credit,12
gratify,1
favou,1
vengeance,7
25,7
boldness,2
peter,3
knowledge,25
jesus,7
acis,1
iv,68
appeared,6
contentment,2
doctor,2
moore,1
ethicks,1
reckons,1
clination,1
prejudice,3
looks,10
smaller,4
morality,4
proso,1
polepiia,1
spect,16
no086,1
student,2
satisfy,2
bare,11
attendance,3
lectures,1
unless,16
clearly,4
atts,10
go,62
news,14
besieged,1
constance,1
posted,1
seacoast,2
tygers,1
lions,8
apt,9
along,28
persue,5
joyful,1
shortlivd,2
around,13
train,47
observing,5
flight,12
course,44
happy,31
shew,28
28,7
swallow,7
consider,14
insatisfaction,1
several,46
appetite,7
turkeys,2
gizzard,1
seven,12
ignoramus,1
wit,32
fulsome,2
dose,1
readily,4
commendation,4
assurance,4
physick,4
glutinous,1
mucilage,1
outsides,1
seeds,21
washed,2
causes,7
husb,1
30,5
choose,4
cherubim,2
choice,8
flaming,3
warriors,2
kings,47
dissolves,4
bonds,2
government,15
31,5
copy,7
phaenix,1
pourtrayd,1
bright,28
alone,30
couxe2x80x99d,6
32,4
convey,6
carry,21
transport,15
fir,6
falstaff,2
street,7
lodging,2
judges,7
xix,9
33,5
wheresoever,2
teareth,1
foam,2
eth,4
ix,10
temptation,10
cor,9
frost,4
rain,15
grow,39
dan,3
gercus,1
warm,13
scorch,1
necks,3
fide,4
length,26
grown,11
strong,35
mothersize,1
colony,4
flames,7
beast,15
eat,24
sour,6
grass,16
mort,2
burning,6
stubble,1
plow,5
land,42
hedges,1
34,4
accept,4
satisfaction,5
murderer,2
surely,6
num,13
xxxv,2
taks,1
mothers,7
far,48
usurpd,1
boasted,3
pedigree,2
densand,1
begetting,1
child,22
gives,37
father,33
absolute,8
answer,13
clipped,1
money,44
receipt,4
exchequer,3
admits,3
bank,4
goldsmiths,2
35,6
adopt,2
respect,20
departed,5
pence,6
gave,32
luke,10
bosom,8
leprous,1
slit,1
artery,3
thrust,25
cast,44
strait,7
ligature,5
containing,14
beat,36
below,19
immediately,12
flung,2
top,78
37,2
separate,5
multitude,12
socver,1
brings,14
inexhaustible,1
stock,5
none,25
precipice,2
alive,5
fabrick,5
joaaoa,1
due,33
observation,1
discovers,2
blackmore,12
38,3
widow,5
under,74
tim,4
appears,13
foulest,1
impressions,6
easily,28
adam,10
shelterd,1
port,6
stands,21
margin,3
destind,2
eternal,14
justice,18
sandy,4
40,3
temper,33
disposition,18
shame,7
mic,2
scourged,1
pity,13
tob,2
isa,10
lviii,1
o,117
jerusalem,4
die,28
desire,22
few,30
wicked,6
crimes,6
unprofitable,2
kept,21
pride,24
behave,1
perceiving,5
41,5
endure,12
quiet,9
quarrel,8
troublesome,17
meet,17
destrange,1
wont,10
no0,5
422,1
met,13
reception,5
deserve,4
42,3
derive,5
firm,10
belief,5
future,15
sorcible,1
motive,4
consideration,9
lasting,9
happiness,7
misery,5
tillotson,7
43,3
leap,5
jump,2
strength,16
cudgel,4
hatch,2
44,3
assume,7
custom,11
tye,6
predecessors,2
propositions,6
universal,9
assent,5
mankind,15
known,22
45,3
howsoever,2
authorized,1
language,29
1t,1
chemists,2
present,31
something,42
foar,10
prove,22
46,2
fondness,1
excuses,2
47,3
commanded,3
journey,14
save,16
staff,10
mar,3
48,1
suppose,20
opinion,16
preparations,2
tangible,7
scarce,17
vacuum,1
whereas,7
deserved,2
contributing,1
appearing,5
towards,34
rebellion,5
claren,1
unfortunate,2
marriage,5
deceived,5
toaoa,21
affection,5
disguise,2
depraved,2
appetites,2
cause,38
often,45
imitation,3
resemblance,2
soft,35
tresses,9
filld,5
trickling,7
pearl,2
youd,2
doubt,14
sex,5
tate,5
j,49
infinite,10
duration,7
mea,2
sured,1
goaat,1
universe,6
advance,7
fundamental,2
toae,2
proposition,4
amounts,2
mexe2x80x9d,1
pleased,3
doing,9
mmands,1
innate,5
moral,6
principle,4
ittle,3
octoa,1
tories,2
whigs,6
ou,2
tory,4
principal,8
branches,12
preaching,3
duty,22
cooayoanoa,1
49,2
direa9t,1
injurd,2
nisus,2
airy,10
scylla,2
flies,8
shuns,1
priests,5
isoa,1
lxvi,1
assayed,1
midst,8
dut,4
ly,5
enoch,3
walked,2
im,14
spirit,29
seventy,1
elders,3
four,47
heifers,1
female,7
51,1
omit,4
ideas,32
says,19
argument,10
clear,28
antiquities,1
medals,9
figures,11
likewise,11
exercise,15
arithmetick,1
reducing,3
sums,3
country,42
coins,6
52,2
payments,4
leads,4
53,1
obtain,4
mensuration,2
coming,21
taylors,5
perceiveth,2
cloth,10
lying,8
measuring,3
dimensions,2
room,19
54,2
withdraw,3
honeycomb,1
verge,5
threescore,5
